workclass,age,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
2,59,348430,9,13,2,9,0,4,1,42,1
2,38,169926,7,12,2,3,5,4,0,39,1
4,36,283122,11,9,2,4,0,4,1,59,1
2,55,323706,15,10,2,3,0,4,1,39,1
4,34,77209,11,9,2,11,0,4,1,59,1
2,51,337195,15,10,2,11,0,4,1,49,1
2,46,377401,11,9,2,13,0,4,1,68,1
2,33,111567,12,14,2,3,0,4,1,44,1
5,31,181824,9,13,2,9,5,4,0,34,1
2,31,37546,9,13,2,3,5,4,0,34,1
4,59,325732,11,9,2,3,0,4,1,51,1
2,48,194772,7,12,2,11,0,4,1,39,1
2,33,112115,9,13,2,3,0,4,1,44,1
2,46,459189,15,10,2,2,0,4,1,49,1
2,53,608184,9,13,2,3,0,2,1,39,1
2,39,165215,12,14,2,9,5,4,0,17,1
4,44,124692,11,9,2,9,0,4,1,39,1
2,45,360393,12,14,2,3,0,4,1,49,1
1,42,188291,9,13,2,10,0,4,1,39,1
4,24,322931,5,4,2,13,0,4,1,39,1
2,57,173832,9,13,2,11,0,4,1,39,1
1,51,176751,9,13,2,9,0,4,1,39,1
2,50,320510,9,13,2,3,0,4,1,39,1
2,50,162327,9,13,2,0,0,4,1,49,1
2,52,108435,12,14,2,3,0,4,1,49,1
3,46,328216,9,13,2,11,0,4,1,41,1
2,44,68729,15,10,2,11,0,1,1,39,1
3,47,192894,9,13,2,3,0,4,1,44,1
2,36,206951,9,13,2,11,0,4,1,44,1
2,34,164190,15,10,2,9,0,4,1,37,1
2,49,148549,9,13,2,3,0,4,1,49,1
2,45,198223,9,13,2,11,0,4,1,44,1
2,46,172581,9,13,2,3,0,4,1,49,1
3,53,96062,9,13,2,3,0,4,1,47,1
5,63,194682,10,16,2,3,0,4,1,49,1
2,52,143953,9,13,2,9,0,4,1,39,1
2,44,286750,9,13,2,3,0,2,1,39,1
2,37,200374,9,13,2,11,0,4,1,39,1
5,44,136546,10,16,2,9,0,4,1,39,1
2,53,139671,9,13,2,9,0,4,1,39,1
2,32,175856,9,13,2,12,0,4,1,39,1
5,50,289207,10,16,2,9,0,4,1,44,1
0,42,108183,12,14,2,9,0,1,1,39,1
2,50,138179,7,12,2,2,0,4,1,39,1
2,33,236396,9,13,2,11,0,4,1,54,1
1,50,168672,12,14,2,9,5,4,0,39,1
2,32,127610,9,13,2,9,5,4,0,31,1
2,41,287306,11,9,2,9,0,4,1,39,1
2,54,167770,11,9,2,3,0,4,1,54,1
2,34,277314,7,12,2,11,0,2,1,49,1
3,41,140365,9,13,2,3,0,4,1,54,1
3,39,239755,14,15,2,9,0,4,1,49,1
0,42,52781,12,14,2,9,0,4,1,39,1
2,31,201122,9,13,2,11,0,4,1,44,1
2,45,341995,8,11,2,9,0,4,1,41,1
2,41,106900,9,13,2,12,0,4,1,41,1
2,48,140782,12,14,2,3,5,4,0,37,1
3,32,161153,11,9,2,4,0,4,1,54,1
2,41,267252,15,10,2,6,0,2,1,39,1
4,31,325355,9,13,2,3,5,4,0,39,1
3,30,173858,15,10,2,3,0,1,1,39,1
2,41,352812,15,10,2,3,5,4,0,39,1
2,48,109832,12,14,2,9,0,4,1,39,1
5,60,234854,10,16,2,9,0,4,1,39,1
4,38,93206,9,13,2,3,0,1,1,64,1
2,46,147640,4,3,2,13,0,0,1,39,0
2,28,147560,15,10,2,11,0,4,1,54,1
3,64,59145,10,16,2,3,0,4,1,59,1
2,42,145711,12,14,2,9,0,4,1,49,1
2,43,112181,8,11,2,12,5,4,0,31,1
3,61,139391,15,10,2,11,0,4,1,34,1
2,48,143098,10,16,2,9,0,1,1,39,1
1,46,114160,12,14,2,3,0,4,1,44,1
2,44,325461,9,13,2,3,0,4,1,49,1
0,39,30916,15,10,2,3,0,4,1,49,1
4,46,131091,9,13,2,11,0,4,1,39,1
2,48,276664,10,16,2,9,0,4,1,49,1
2,27,160786,1,7,2,2,0,4,1,39,1
0,22,32950,15,10,2,11,0,4,1,36,0
0,51,163671,9,13,2,3,0,4,1,39,0
5,48,31141,15,10,2,10,0,4,1,39,1
2,52,144361,8,11,2,2,0,4,1,39,1
4,31,182177,11,9,2,2,0,4,1,39,1
2,53,95469,9,13,2,0,0,4,1,39,1
2,51,22211,12,14,2,9,0,4,1,59,1
1,46,398986,10,16,2,9,5,4,0,51,1
2,25,253267,15,10,2,0,0,2,1,35,1
2,46,403911,11,9,2,2,0,2,1,39,1
3,57,199768,11,9,2,11,0,4,1,29,1
2,44,151089,9,13,2,9,0,4,1,49,1
2,42,344624,11,9,2,13,0,4,1,49,1
2,42,172297,12,14,2,0,0,4,1,39,1
2,30,159187,9,13,2,9,0,4,1,54,1
5,54,103179,10,16,2,3,0,4,1,49,1
4,46,168195,14,15,2,9,0,4,1,44,1
2,33,154981,9,13,2,0,0,4,1,49,1
2,38,159179,15,10,2,3,0,4,1,49,1
2,50,168212,12,14,2,2,0,4,1,44,1
2,46,155659,1,7,2,2,0,4,1,39,1
4,41,186909,12,14,2,11,5,4,0,34,1
2,56,193453,9,13,2,9,0,4,1,64,1
2,39,284166,9,13,2,9,0,4,1,49,1
4,46,353012,10,16,2,9,0,4,1,49,1
1,48,273402,5,4,2,13,0,4,1,39,0
2,35,161637,10,16,2,9,0,1,1,39,1
2,56,189975,15,10,2,2,0,4,1,59,1
3,49,213140,11,9,2,3,0,4,1,59,1
5,61,186451,14,15,2,9,0,4,1,39,1
2,43,113324,11,9,2,2,0,4,1,39,1
2,37,193855,11,9,2,2,0,4,1,49,0
2,43,196545,9,13,2,6,0,4,1,39,1
2,41,37869,11,9,2,11,0,4,1,39,1
2,30,167309,9,13,2,0,0,4,1,39,1
2,58,100313,15,10,2,10,0,4,1,39,1
2,40,146908,11,9,2,9,0,4,1,39,1
5,44,193524,12,14,2,3,0,4,1,39,1
2,40,153238,9,13,2,3,0,4,1,31,1
2,58,225394,11,9,2,2,0,4,1,39,0
4,48,353012,11,9,2,2,0,4,1,39,1
2,49,165953,11,9,2,6,0,4,1,39,0
2,50,134766,9,13,2,3,0,4,1,49,1
2,43,125461,9,13,2,11,0,4,1,54,1
2,53,48343,11,9,2,13,0,4,1,39,1
2,42,146659,10,16,2,9,0,4,1,49,1
3,56,208809,11,9,2,11,0,4,1,39,1
2,44,35910,9,13,2,3,0,4,1,55,1
2,29,46442,9,13,2,9,5,4,0,49,1
2,35,139364,11,9,2,11,0,4,1,39,1
2,44,277647,11,9,2,11,0,4,1,39,1
0,34,190228,9,13,2,10,0,4,1,47,1
2,42,198341,12,14,2,9,0,1,1,54,1
2,43,110970,9,13,2,9,0,4,1,39,1
2,57,64960,8,11,2,9,0,4,1,44,0
2,45,47314,15,10,2,2,0,4,1,39,1
2,32,108116,9,13,2,3,0,4,1,59,1
2,33,59083,9,13,2,0,0,4,1,44,1
4,43,101534,15,10,2,3,0,4,1,14,1
2,32,156464,11,9,2,11,0,4,1,49,1
2,36,531055,11,9,2,2,0,4,1,47,1
4,50,371305,11,9,2,11,0,4,1,59,1
2,27,141545,11,9,2,13,0,4,1,44,0
2,60,162347,14,15,2,3,0,4,1,39,1
2,53,110977,12,14,2,3,0,4,1,49,1
5,61,379885,10,16,2,9,0,4,1,39,1
2,32,194740,9,13,2,11,0,4,1,39,1
3,52,230767,9,13,2,3,0,4,1,59,1
2,37,298539,11,9,2,3,0,4,1,54,1
2,33,51471,11,9,2,12,5,4,0,39,1
4,57,413373,10,16,2,11,0,4,1,39,1
2,43,266324,11,9,2,2,0,4,1,93,1
2,50,102615,11,9,2,3,0,4,1,39,1
2,43,254146,15,10,2,2,0,4,1,39,1
2,45,265097,11,9,2,7,0,4,1,39,1
4,37,162834,11,9,2,11,0,4,1,44,1
2,31,183801,12,14,2,9,0,4,1,42,1
2,33,191335,7,12,2,2,0,4,1,49,1
4,56,335605,11,9,2,7,0,4,1,49,1
2,43,187728,15,10,2,9,5,4,0,49,1
2,52,25826,0,6,2,2,0,4,1,46,1
2,38,189623,9,13,2,9,0,4,1,39,1
1,40,289403,5,4,2,2,0,2,1,39,1
2,57,173796,11,9,2,13,0,4,1,39,1
2,41,122381,15,10,2,2,0,4,1,49,1
2,37,171150,11,9,2,3,0,4,1,49,1
2,42,213821,11,9,2,2,0,4,1,39,1
2,44,146659,12,14,2,9,0,4,1,34,1
2,39,77146,9,13,2,3,0,4,1,49,1
0,53,173093,15,10,2,3,5,1,0,39,1
2,51,191659,15,10,2,3,0,4,1,64,1
2,38,278924,9,13,2,3,0,4,1,49,1
1,43,96102,15,10,2,10,0,4,1,39,1
3,33,117963,7,12,2,3,0,4,1,59,1
2,43,293305,9,13,2,11,0,4,1,39,1
2,35,152909,9,13,2,3,0,4,1,44,1
2,41,221947,15,10,2,3,0,4,1,49,1
2,45,120131,15,10,2,2,0,4,1,39,1
2,59,168569,11,9,2,6,0,4,1,39,1
1,30,226443,12,14,2,9,0,4,1,44,1
5,32,182556,9,13,2,10,0,4,1,44,1
0,39,99146,9,13,2,10,0,4,1,59,1
4,43,396758,9,13,2,9,5,4,0,68,1
2,32,116539,9,13,2,3,0,4,1,54,1
1,39,177907,11,9,2,10,0,4,1,39,1
1,37,218184,9,13,2,9,0,4,1,39,1
2,34,182274,15,10,2,3,5,4,0,39,1
2,46,114032,15,10,2,12,0,4,1,44,1
1,51,146325,10,16,2,9,0,4,1,39,1
2,29,81648,11,9,2,11,0,4,1,54,1
2,34,195136,9,13,2,9,5,4,0,39,1
2,50,285200,15,10,2,2,0,4,1,34,1
2,34,207668,15,10,2,5,0,4,1,39,1
2,58,222247,0,6,2,13,0,4,1,39,1
4,56,162130,4,3,2,3,0,4,1,66,1
4,34,234960,9,13,2,9,0,2,1,47,1
1,36,410034,9,13,2,9,0,4,1,39,1
2,46,54985,11,9,2,6,0,4,1,39,1
2,35,200117,9,13,2,3,0,1,1,49,1
4,50,312477,11,9,2,3,0,4,1,39,1
3,27,120126,9,13,2,3,0,4,1,44,1
2,32,185027,7,12,2,2,0,4,1,39,1
3,44,151089,11,9,2,3,0,4,1,68,1
2,39,355468,11,9,2,11,0,4,1,45,1
2,33,34748,11,9,2,0,5,4,0,19,1
0,59,117299,11,9,2,2,0,4,1,39,1
2,59,530099,15,10,2,2,0,4,1,54,1
5,51,155594,15,10,2,11,0,4,1,39,1
2,37,167735,8,11,2,2,0,4,1,39,1
2,57,169329,11,9,2,12,0,2,1,39,1
2,25,203871,8,11,2,9,5,4,0,39,1
2,54,163671,11,9,2,13,0,4,1,64,1
1,47,162187,15,10,2,13,0,4,1,39,1
5,52,254285,10,16,2,9,0,4,1,68,1
2,40,104196,9,13,2,9,0,4,1,39,1
2,27,31659,9,13,2,6,0,4,1,59,1
2,31,467579,9,13,2,3,0,2,1,39,1
3,41,223671,11,9,2,11,0,4,1,54,1
2,41,174575,11,9,2,13,0,4,1,44,1
2,50,150876,11,9,2,3,0,2,1,54,1
2,36,99146,15,10,2,6,0,4,1,39,1
2,27,169117,11,9,2,0,5,2,0,39,1
2,46,190115,15,10,2,11,0,4,1,39,1
4,61,215591,11,9,2,3,0,4,1,39,1
1,39,132879,9,13,2,9,0,4,1,39,1
2,47,168232,11,9,2,13,0,4,1,44,1
2,45,168262,11,9,2,6,0,4,1,39,1
5,55,153451,11,9,2,12,5,4,0,39,1
4,38,43712,1,7,2,3,0,4,1,44,1
2,57,314153,9,13,2,11,0,4,1,54,1
4,38,122493,0,6,2,11,0,4,1,39,1
2,28,51461,9,13,2,0,0,4,1,39,1
2,40,187802,15,10,2,5,0,4,1,39,1
2,36,174938,9,13,2,9,0,4,1,49,1
2,36,180667,11,9,2,2,0,4,1,59,1
4,30,146161,11,9,2,3,0,4,1,49,1
2,35,401930,11,9,2,0,5,4,0,41,1
4,32,410615,11,9,2,13,0,4,1,59,1
2,55,193130,11,9,2,5,0,4,1,39,1
2,29,383745,11,9,2,6,0,4,1,29,1
3,37,183800,7,12,2,11,0,4,1,39,1
2,36,86459,8,11,2,3,0,4,1,49,1
5,40,174283,10,16,2,9,0,4,1,49,1
2,26,164488,12,14,2,9,0,4,1,39,1
2,44,151089,12,14,2,9,0,4,1,59,1
2,47,284871,9,13,2,3,0,4,1,39,1
2,35,185556,12,14,2,9,0,4,1,39,1
2,58,34788,15,10,2,11,0,4,1,39,1
3,41,125831,11,9,2,11,0,4,1,54,1
2,41,194360,11,9,2,2,0,4,1,39,1
1,38,286405,10,16,2,3,0,4,1,49,1
4,47,122307,9,13,2,11,0,4,1,39,1
2,39,176296,11,9,2,13,0,2,1,39,1
2,42,173704,15,10,2,11,0,4,1,49,1
2,42,212894,9,13,2,11,0,4,1,39,1
2,37,292855,8,11,2,9,5,4,0,34,1
2,41,214242,9,13,2,9,0,4,1,39,1
2,51,110747,11,9,2,2,0,4,1,39,1
2,50,128143,9,13,2,2,0,4,1,49,1
2,43,184321,0,6,2,6,0,2,1,39,1
2,28,141957,7,12,2,12,0,4,1,68,1
3,35,111319,7,12,2,11,0,4,1,44,1
2,59,100313,11,9,2,3,0,4,1,39,1
2,28,138692,9,13,2,9,0,4,1,39,1
4,42,185129,14,15,2,9,0,4,1,39,1
2,51,162238,12,14,2,3,0,4,1,46,1
2,54,215990,12,14,2,3,0,4,1,43,1
2,45,102771,11,9,2,2,0,4,1,39,1
1,38,172855,9,13,2,9,5,2,0,39,1
0,46,344415,12,14,2,1,0,4,1,39,1
1,33,182971,15,10,2,10,0,4,1,39,1
2,36,272944,9,13,2,3,0,4,1,39,1
1,36,52532,10,16,2,9,0,4,1,49,1
0,61,229062,15,10,2,0,0,4,1,39,1
3,30,127651,11,9,2,2,0,4,1,47,1
2,50,213290,8,11,2,9,5,4,0,35,1
2,58,314092,8,11,2,2,0,4,1,47,1
2,43,266439,9,13,2,6,0,4,1,39,1
2,40,119101,15,10,2,2,0,4,1,67,1
0,55,238192,11,9,2,12,0,4,1,39,1
2,52,159755,9,13,2,3,0,4,1,39,1
4,44,343190,15,10,2,2,0,4,1,54,1
0,39,376455,14,15,2,9,0,4,1,49,1
2,45,126889,9,13,2,11,0,4,1,59,1
4,42,351161,9,13,2,9,0,4,1,39,1
2,29,228860,15,10,2,3,0,4,1,49,1
2,46,102318,15,10,2,13,0,4,1,39,1
2,55,110748,9,13,2,3,0,4,1,39,1
4,33,170979,14,15,2,9,0,4,1,39,1
2,44,186916,15,10,2,13,0,4,1,59,1
2,37,73471,9,13,2,3,0,4,1,46,1
3,64,161325,7,12,2,11,0,4,1,49,1
5,43,24763,12,14,2,9,0,4,1,44,1
2,36,33394,9,13,2,11,0,4,1,34,1
2,55,359972,9,13,2,3,0,4,1,39,1
2,34,242984,11,9,2,3,0,4,1,44,1
2,29,250967,8,11,2,6,0,4,1,47,1
2,37,265737,15,10,2,3,0,2,1,59,1
2,42,230959,9,13,2,0,5,1,0,39,1
4,41,111772,7,12,2,2,0,4,1,39,1
1,45,199590,15,10,2,2,0,4,1,39,1
2,35,267866,11,9,2,11,0,1,1,49,1
2,61,115023,8,11,2,2,0,4,1,59,1
2,49,34545,15,10,2,3,0,4,1,39,1
4,52,34973,11,9,2,4,0,4,1,59,1
1,46,238162,7,12,2,10,0,4,1,49,1
2,23,143003,12,14,2,9,0,1,1,49,1
2,36,334291,15,10,2,2,0,4,1,39,1
1,43,34640,11,9,2,3,0,3,1,39,1
1,35,116960,12,14,2,9,0,4,1,39,1
2,39,128392,11,9,2,6,0,4,1,39,1
2,39,30529,9,13,2,3,0,4,1,39,1
1,47,324791,12,14,2,9,0,4,1,49,1
1,53,186303,15,10,2,10,0,4,1,39,1
2,53,304504,15,10,2,13,0,4,1,44,1
2,26,397317,12,14,4,9,1,4,0,39,0
2,52,186785,11,9,4,11,1,4,1,49,0
2,61,123273,4,3,0,13,1,4,1,55,0
1,28,154863,11,9,4,10,2,2,1,39,0
2,42,44121,12,14,0,9,1,4,0,39,0
1,44,101593,12,14,4,9,1,4,1,41,0
2,51,138179,11,9,5,6,1,4,1,39,0
1,39,86551,11,9,0,2,1,4,1,39,0
5,36,112497,9,13,0,9,1,4,1,43,0
2,45,138626,15,10,0,3,1,4,1,49,0
2,27,175387,9,13,4,3,1,4,1,39,0
1,40,105717,12,14,4,0,1,4,0,34,0
2,25,193820,9,13,4,11,1,4,0,39,0
2,47,151584,11,9,0,11,3,4,1,39,0
2,32,244147,9,13,4,9,1,4,1,49,0
2,53,122109,11,9,5,0,4,4,0,37,0
2,32,226975,15,10,4,11,3,4,1,59,0
2,49,149949,11,9,0,2,1,4,1,39,0
2,27,34273,8,11,4,9,1,4,0,35,0
2,26,82246,9,13,4,3,1,4,1,37,0
4,60,73091,11,9,5,7,1,2,1,49,0
4,56,50791,12,14,0,11,1,4,1,59,0
2,58,201393,7,12,0,0,1,4,1,39,0
2,39,114844,9,13,4,11,1,4,1,49,0
2,53,174020,12,14,0,9,4,4,0,37,0
2,27,292472,15,10,4,2,1,1,1,44,0
1,46,175754,12,14,0,9,1,4,0,59,0
2,30,236861,11,9,4,3,1,4,1,44,0
1,38,329980,11,9,4,2,1,4,1,39,0
2,41,315834,9,13,4,9,1,4,0,39,0
2,27,38918,11,9,4,13,1,4,1,72,0
2,43,81243,9,13,0,12,1,4,1,39,0
0,30,164552,9,13,4,9,1,4,1,39,0
2,25,117833,9,13,4,9,1,4,0,39,0
4,26,177858,9,13,0,3,1,4,1,37,0
1,53,103995,9,13,0,9,1,4,0,53,0
2,39,347491,1,7,0,2,1,4,1,45,0
1,47,154033,15,10,0,9,1,4,0,39,0
2,44,150533,15,10,5,2,1,4,1,54,0
4,61,30073,11,9,2,4,0,4,1,59,1
2,44,216907,7,12,2,2,0,4,1,39,1
2,28,303954,11,9,2,2,0,4,1,41,1
2,34,223212,9,13,2,9,0,4,1,39,1
2,39,218490,9,13,2,11,0,4,1,39,1
2,41,121718,8,11,2,12,0,4,1,47,1
2,35,340110,9,13,2,3,0,4,1,68,1
2,34,155343,11,9,2,2,0,4,1,49,1
2,30,174789,7,12,2,3,0,4,1,49,1
2,30,220148,11,9,2,2,0,4,1,49,1
1,33,173005,9,13,2,0,0,4,1,44,1
2,31,339482,11,9,2,2,0,4,1,39,1
2,50,192982,11,9,2,12,0,4,1,39,1
2,27,285897,11,9,2,9,0,4,1,44,1
4,37,241463,11,9,2,3,0,4,1,64,1
2,30,206046,11,9,2,2,0,4,1,39,1
2,49,102583,15,10,2,9,0,4,1,43,1
5,52,125796,12,14,2,9,5,2,0,39,1
1,39,423605,2,8,2,13,0,4,1,39,1
2,37,204277,11,9,2,6,0,4,1,47,1
2,39,186191,12,14,2,9,0,4,1,49,1
2,38,172571,9,13,2,3,0,4,1,53,1
2,44,192381,9,13,2,9,0,4,1,39,1
2,45,54744,15,10,2,2,0,4,1,39,1
2,54,93605,11,9,2,11,0,4,1,39,1
2,58,156040,7,12,2,6,0,2,1,39,1
0,36,186934,9,13,2,0,0,4,1,54,1
2,45,223999,6,5,2,7,0,4,1,39,1
0,46,349230,8,11,2,12,0,4,1,39,1
2,41,351161,11,9,2,11,0,4,1,44,1
0,41,36651,12,14,2,3,0,4,1,39,1
2,34,55717,11,9,2,2,0,4,1,49,1
0,33,331615,10,16,2,9,0,4,1,39,1
2,63,383058,9,13,2,11,0,4,1,39,1
2,56,204049,15,10,2,11,0,4,1,49,1
1,48,242923,11,9,2,12,5,4,0,39,1
2,40,199900,7,12,2,3,0,4,1,54,1
2,59,231377,15,10,2,3,0,4,1,44,1
2,32,168854,9,13,2,11,0,4,1,49,1
1,29,190525,9,13,2,9,0,4,1,59,1
2,41,149909,11,9,2,2,0,4,1,39,1
2,30,129707,15,10,2,11,0,4,1,39,1
5,34,318982,12,14,2,6,0,4,1,39,1
2,41,77373,15,10,2,13,0,4,1,64,1
2,46,189498,9,13,2,9,0,4,1,44,1
2,39,91367,12,14,2,3,0,4,1,44,1
2,26,366219,11,9,2,2,0,2,1,59,1
2,27,215504,9,13,2,11,0,4,1,54,1
2,61,181219,9,13,2,9,0,4,1,39,1
2,37,103121,9,13,2,3,5,4,0,39,1
2,67,197816,15,10,2,11,0,4,1,68,0
3,66,253741,11,9,2,11,0,4,1,9,1
4,74,292915,9,13,2,3,0,4,1,11,1
5,66,132055,11,9,2,3,0,4,1,39,1
4,71,494223,15,10,5,11,4,2,1,1,0
2,80,87518,15,10,4,9,1,4,1,59,0
2,24,43323,11,9,4,7,1,4,0,39,0
4,28,218555,15,10,4,13,1,4,1,39,0
2,59,226922,11,9,0,11,4,4,0,29,0
2,24,85088,11,9,4,11,3,4,0,31,0
2,24,137591,15,10,4,11,3,4,1,39,0
2,52,78012,11,9,6,11,4,4,0,39,0
4,39,134475,9,13,0,0,1,4,1,39,0
2,43,138184,11,9,0,7,1,2,0,34,0
2,22,156822,0,6,4,11,1,4,0,24,0
2,30,145231,7,12,0,0,3,4,0,39,0
2,21,213341,1,7,3,5,3,4,1,39,0
2,24,276851,11,9,0,10,3,4,0,39,0
2,21,211968,15,10,4,11,3,4,0,27,0
2,49,180899,12,14,0,3,4,4,1,44,1
2,52,117496,9,13,0,9,4,4,0,39,1
2,38,179488,15,10,0,2,1,4,1,39,0
2,30,204374,9,13,4,11,1,4,1,47,0
1,38,123983,9,13,4,3,4,1,1,39,0
2,25,302465,2,8,4,6,1,4,1,39,0
2,34,271933,9,13,4,3,2,4,0,44,0
0,24,314525,9,13,4,9,1,4,1,44,0
2,25,168403,9,13,4,9,1,4,1,39,0
2,31,255004,9,13,4,3,1,4,1,37,0
0,39,129573,9,13,4,0,1,4,1,39,0
2,35,261241,11,9,0,13,1,4,1,59,0
1,31,127651,0,6,4,13,2,4,1,39,0
2,30,104052,11,9,4,6,1,4,1,41,0
1,42,109684,12,14,4,9,1,4,0,34,0
2,42,202188,15,10,0,3,1,4,0,49,0
2,41,394669,9,13,4,9,1,4,0,39,0
2,46,33109,11,9,0,2,1,4,1,39,0
2,34,176185,9,13,4,3,1,4,1,39,0
2,36,321733,9,13,0,3,1,4,1,39,0
2,36,171676,9,13,4,11,1,4,0,39,0
0,44,139161,7,12,0,0,1,2,0,39,0
2,28,191088,11,9,0,7,1,4,0,51,0
2,52,208630,11,9,0,0,4,4,0,37,0
2,43,191712,9,13,4,0,1,4,1,39,0
2,45,428350,11,9,2,6,5,4,0,39,0
2,30,212237,9,13,2,9,0,4,1,44,0
1,50,177705,15,10,2,0,0,4,1,47,0
1,41,343079,9,13,2,9,5,4,0,19,0
2,31,47296,15,10,2,0,5,4,0,19,0
3,27,64379,11,9,2,2,0,4,1,39,0
2,63,275034,9,13,2,11,0,4,1,34,0
2,33,100135,11,9,2,0,5,4,0,24,0
2,28,183780,11,9,2,13,0,4,1,39,0
1,34,210164,15,10,2,2,0,4,1,39,0
2,31,106753,8,11,2,2,0,4,1,39,0
2,30,177216,14,15,2,9,0,2,1,39,0
5,47,469907,7,12,2,10,0,4,1,39,0
2,35,148581,11,9,2,2,0,4,1,39,0
2,32,209808,15,10,2,11,0,4,1,46,0
4,33,155151,15,10,2,11,0,4,1,49,0
2,38,184655,11,9,2,2,0,4,1,47,0
3,35,189404,15,10,2,11,0,4,1,39,0
2,42,248094,11,9,2,13,0,4,1,42,0
0,47,20956,9,13,2,2,0,4,1,39,0
1,34,134886,11,9,2,7,5,4,0,34,0
2,53,96062,15,10,2,3,0,4,1,39,0
2,37,200598,7,12,2,9,0,4,1,44,0
2,33,146440,15,10,2,2,0,4,1,39,0
2,32,199655,15,10,2,0,5,3,0,39,0
1,38,210991,9,13,2,2,0,4,1,39,0
2,52,191529,15,10,2,3,0,4,1,59,0
1,35,668319,9,13,2,3,0,4,1,76,0
2,46,113390,12,14,2,0,0,4,1,59,0
2,28,293926,11,9,2,2,0,4,1,29,0
2,58,138285,7,12,2,2,0,4,1,39,0
3,29,168221,9,13,2,3,0,4,1,68,0
2,30,194827,15,10,2,2,0,4,1,39,0
0,53,167380,11,9,2,13,0,4,1,49,0
2,53,208321,11,9,2,7,0,2,1,39,0
2,31,109428,7,12,2,0,5,4,0,39,0
5,46,107231,15,10,2,3,0,4,1,39,0
2,59,314149,8,11,2,11,0,4,1,49,0
4,62,197353,11,9,2,2,0,4,1,39,0
2,46,148738,11,9,2,5,0,4,1,34,0
2,45,227791,15,10,2,11,0,4,1,49,0
5,63,216871,15,10,2,0,0,4,1,39,0
2,73,301210,3,2,2,13,0,4,1,19,0
4,75,205860,15,10,2,2,0,2,1,39,0
1,45,132563,14,15,0,9,4,2,0,39,0
2,39,237943,11,9,0,6,4,4,1,39,0
5,32,213389,15,10,0,10,4,4,0,37,0
2,25,122489,9,13,4,3,3,4,0,59,0
2,24,172146,6,5,4,6,1,4,1,39,0
2,24,106085,11,9,4,7,3,2,1,29,0
2,31,120672,1,7,0,5,2,2,1,39,0
2,31,273324,15,10,4,7,3,4,1,15,0
2,20,91939,11,9,4,0,1,2,0,29,0
2,39,52978,15,10,0,7,1,4,0,54,0
2,19,184737,11,9,4,7,3,4,0,39,0
2,18,144711,11,9,4,11,1,4,0,39,0
2,18,193290,15,10,4,7,3,4,1,19,0
1,19,210308,15,10,4,0,3,4,0,29,0
2,17,148522,1,7,4,7,3,4,1,14,0
2,17,93235,2,8,4,7,3,4,0,24,0
2,19,243941,15,10,4,11,3,0,0,24,0
2,21,132053,15,10,4,0,3,4,0,34,0
2,23,129767,15,10,4,0,1,4,0,39,0
4,39,251710,0,6,3,7,1,4,0,14,0
2,20,111697,15,10,4,0,3,4,0,27,0
5,20,223515,7,12,4,7,3,4,1,19,0
2,21,32616,11,9,4,7,1,4,0,15,0
2,18,201901,11,9,4,5,3,4,0,14,0
2,19,387215,15,10,4,12,3,4,1,15,0
2,22,217961,15,10,4,13,3,4,1,29,0
2,26,322614,13,1,3,6,1,4,1,39,0
2,19,158118,11,9,4,7,1,4,0,39,0
2,22,347867,11,9,3,11,1,4,1,39,0
2,37,252947,9,13,4,6,1,2,1,31,0
2,47,27815,6,5,0,7,1,4,0,29,0
2,57,299358,11,9,6,7,2,4,0,24,0
2,21,257781,15,10,4,2,3,4,1,29,0
2,21,540712,11,9,4,7,2,2,1,24,0
1,25,190107,11,9,4,4,3,4,1,15,0
2,23,151910,9,13,4,6,3,4,0,39,0
2,17,184924,6,5,4,5,3,4,1,14,0
2,17,116626,1,7,4,5,3,4,1,17,0
2,20,39803,15,10,4,7,3,4,1,35,0
2,21,387335,15,10,4,12,3,4,0,8,0
2,32,110331,11,9,2,3,0,4,1,59,0
3,50,175339,11,9,2,2,0,4,1,59,0
2,31,59083,15,10,2,7,0,4,1,49,0
4,60,170114,6,5,2,4,0,4,1,79,0
2,34,80933,11,9,2,2,0,4,1,39,0
2,34,119422,8,11,2,6,0,4,1,49,0
0,45,181970,11,9,2,0,0,4,1,39,0
2,57,109638,15,10,2,3,0,4,1,44,0
2,55,177484,1,7,2,7,0,2,1,39,0
2,61,213321,15,10,2,3,0,4,1,39,0
4,51,32372,9,13,2,3,0,4,1,68,0
2,35,54317,11,9,2,4,0,4,1,49,0
2,29,147755,15,10,2,2,0,4,1,39,0
2,40,187164,11,9,2,3,0,4,1,44,0
4,46,182541,11,9,2,4,0,4,1,49,0
2,48,185041,5,4,2,13,0,4,1,54,0
1,36,241998,9,13,2,9,0,4,1,49,0
4,46,197836,11,9,2,4,0,4,1,49,0
2,42,117319,11,9,2,2,0,4,1,39,0
2,57,61761,15,10,2,2,0,4,1,44,0
2,43,220109,15,10,2,7,0,4,1,43,0
2,28,346406,11,9,2,6,0,4,1,49,0
2,49,190115,11,9,2,11,0,4,1,43,0
4,49,208872,11,9,2,4,0,4,1,92,0
2,33,232356,11,9,2,11,0,4,1,54,0
2,30,460408,15,10,2,11,0,4,1,44,0
2,54,145419,11,9,2,11,0,4,1,49,0
3,56,119891,15,10,2,3,0,4,1,39,0
